1219436684,W,ForgeMyName,Ash,106469,92563,0,7166,144695,38711
1219436684,L,MakoaR34,Androxus,94328,70221,0,15074,100888,0
1219436684,W,PITURR0,Khan,108772,89313,6898,33714,160766,65198
1219436684,W,REALFLAME76,Androxus,87123,63954,0,11979,75944,0
1219436684,L,fridajoss,Betty la Bomba,150149,60631,0,4959,74499,0
1219436684,L,jackcaseym,Atlas,90474,90474,0,10511,234564,0
1219436684,L,mateom02,Jenos,71882,61040,162401,34120,66422,0
1219436684,W,the1persnkiller,Cassie,151067,127897,0,16968,78381,0
1219435401,W,Anakya,Rei,42108,38363,137135,41229,67188,0
1219435401,L,Candetrick2,Betty la Bomba,120175,63397,0,388,55244,0
1219435401,W,MikaSunario1,Khan,38915,28493,8358,21753,142648,103378
1219435401,L,REALFLAME76,Mal'Damba,39925,25454,122453,25338,47449,0
1219435401,L,UnPingüino,Vora,102148,76624,0,20223,62868,0
1219435401,L,imdrunkm8,Furia,72362,54433,55230,18542,59968,4090
1219435401,W,jackcaseym,Skye,79304,50360,0,8854,51948,0
1219435401,W,mateom02,Sha Lin,108363,108363,0,3686,49135,0
1219435401,L,the1persnkiller,Fernando,57522,40276,0,4671,157507,151251
1219435401,W,wrroof,Viktor,114346,86724,0,29745,81213,0
1219177848,W,Nuckers,Raum,44818,39590,15280,8117,68589,1200
1219177848,W,Nv Symphany,Lian,66764,65164,0,2512,35952,0
1219177848,W,PhreeAgent,Makoa,50813,44913,0,1440,57408,53929
1219177848,W,Renclon13,Ying,27630,27630,89308,10493,15035,0
1219177848,L,XXYACKELIN420,Seris,37369,29276,64183,12701,24633,0
1219177848,W,alissjg6,Maeve,52947,49189,0,8784,37360,0
1219177848,L,dababster,Fernando,27075,16471,0,3026,85917,98006
1219177848,L,drakenyenn,Khan,34232,29213,2462,9230,64093,11967
1219177848,L,jackcaseym,Drogoz,53191,39488,0,4341,29610,0
1219177848,L,mateom02,Androxus,62477,50969,0,3269,38719,0
1219175883,W,DAVIDPRO09,Skye,87640,53228,0,17169,51733,0
1219175883,W,DUHDAFF,Tyra,120819,75538,0,9396,61643,0
1219175883,L,HappyLpm,Seris,20053,16001,168431,22571,39696,0
1219175883,L,Mémphíš,Evie,82174,73793,0,7724,58598,0
1219175883,L,Nuckers,Inara,56017,45257,0,2000,137195,13653
1219175883,L,PhreeAgent,Ash,89689,75617,0,12409,154444,49404
1219175883,W,jackcaseym,Barik,101372,101372,0,19719,81255,85063
1219175883,L,jno0Ø9,Sha Lin,118792,118792,0,1557,65155,0
